simulation_id,wind_speed,fuel_load_category,control_fuel_load,treatment_fuel_load,control_fuel_height,treatment_fuel_height,control_fuel_moisture_content,treatment_fuel_moisture_content,control_sav,treatment_sav,circle_radius,fuel_model,resolution
506,0.7197,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
507,0.798,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
508,0.8763,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
509,0.9545,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
510,1.0328,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
511,1.1111,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
512,1.1894,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
513,1.2677,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
514,1.346,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
515,1.4242,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
516,1.5025,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
517,1.5808,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
518,1.6591,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
519,1.7374,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
520,1.8157,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
521,1.8939,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
522,1.9722,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
523,2.0505,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
524,2.1288,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
525,2.2071,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
526,2.2854,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
527,2.3636,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
528,2.4419,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
529,2.5202,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
530,2.5985,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
531,2.6768,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
532,2.7551,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
533,2.8333,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
534,2.9116,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
535,2.9899,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
536,3.0682,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
537,3.1465,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
538,3.2247,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
539,3.303,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
540,3.3813,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
541,3.4596,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
542,3.5379,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
543,3.6162,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
544,3.6944,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
545,3.7727,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
546,3.851,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
547,3.9293,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
548,4.0076,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
549,4.0859,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
550,4.1641,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
551,4.2424,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
552,4.3207,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
553,4.399,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
554,4.4773,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
555,4.5556,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
556,4.6338,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
557,4.7121,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
558,4.7904,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
559,4.8687,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
560,4.947,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
561,5.0253,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
562,5.1035,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
563,5.1818,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
564,5.2601,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
565,5.3384,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
566,5.4167,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
567,5.4949,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
568,5.5732,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
569,5.6515,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
570,5.7298,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
571,5.8081,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
572,5.8864,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
573,5.9646,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
574,6.0429,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
575,6.1212,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
576,6.1995,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
577,6.2778,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
578,6.3561,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
579,6.4343,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
580,6.5126,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
581,6.5909,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
582,6.6692,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
583,6.7475,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
584,6.8258,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
585,6.904,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
586,6.9823,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
587,7.0606,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
588,7.1389,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
589,7.2172,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
590,7.2955,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
591,7.3737,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
592,7.452,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
593,7.5303,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
594,7.6086,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
595,7.6869,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
596,7.7652,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
597,7.8434,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
598,7.9217,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
599,8.0,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
